time,open,high,low,close,Global liquidity,Volume
1562457600,11237.77,11620,11084.31,11474.42,NaN,11293.24342
1562544000,11474.44,12395,11328.01,12293.53,NaN,20423.57586
1562630400,12293.39,12829.96,12105.32,12571.11,NaN,27431.43633
1562716800,12572.12,13202.63,11553.21,12097.96,NaN,41379.85773
1562803200,12097.48,12097.93,10933,11349,NaN,37301.33518
1562889600,11348.56,11950,11079.59,11802,NaN,18541.26712
1562976000,11797.53,11845,10814.4,11370.08,NaN,18417.61959
1563062400,11370.06,11467.27,10084.4,10185.03,78.34216867584037,25829.62443
1563148800,10190.91,11080.01,9857.27,10854.47,78.30086132344647,34137.38752
1563235200,10856.41,11040,9350,9422.72,78.18661670985475,43610.39597
1563321600,9429.8,9998,9071,9696.31,78.01895973815103,35319.42524
1563408000,9696.39,10799,9291,10649.07,77.92438471630624,33044.51566
1563494400,10652.76,10777.21,10111,10538.06,78.02133807957351,19825.72994
1563580800,10536.92,11112.31,10360.65,10761.03,78.02133807957351,18390.50651
1563667200,10761.03,10835,10320,10590.7,78.02133807957351,11939.88001
1563753600,10590.71,10688.14,10060,10323.39,78.04261094279633,15798.94226
1563840000,10324.13,10324.28,9800.23,9840.12,78.3346131559796,18061.15388
1563926400,9848.9,9919.08,9507.38,9772.6,78.3297898088397,18264.52161
1564012800,9772.59,10184.99,9734.58,9883.33,78.23196272931666,13297.29396
1564099200,9880.86,9898.03,9657.21,9843,78.38076356888247,10732.62478
1564185600,9843,10248.41,9292,9479.98,78.38076356888247,18982.09852
1564272000,9469.37,9669.11,9108.88,9533,78.38076356888247,10054.76432
1564358400,9533,9729.87,9356.75,9495.01,78.24000669619625,10565.18106
1564444800,9499.21,9839.83,9371.96,9589.01,78.1823016431475,9411.17715
1564531200,9589.01,10135.12,9570.01,10087.3,78.16935183567786,12849.75202
1564617600,10089.97,10497,9881,10405.94,78.03005836344069,14432.58391
1564704000,10404.41,10670,10321.42,10533.01,78.07756536349146,13217.85849
1564790400,10533.62,10922.08,10500,10820.76,78.07756536349146,10082.37163
1564876800,10822.09,11089.74,10572,10977.51,78.07756536349146,11813.68818
1564963200,10977.98,11950,10977.98,11819.49,77.8376942568757,23345.21086
1565049600,11811.75,12320.4,11187,11465.49,77.78990094794023,24773.06379
1565136000,11465.49,12147,11366.26,11975.03,77.77442111284348,22145.50162
1565222400,11983.41,12050,11451,11981,77.62936637428191,14887.12436
1565308800,11982.39,12040,11651.89,11856.1,77.423509414727,11774.53337
1565395200,11860.62,11969.99,11170,11280.95,77.423509414727,13852.26178
1565481600,11280.95,11585,11088.88,11540.76,77.423509414727,7329.60367
1565568000,11540.76,11555.55,11222.4,11389.28,77.47687509730056,6095.29621
1565654400,11389.25,11438.39,10746,10854.92,77.494283363624,12500.35732
1565740800,10854.92,10859.97,9888.88,10025.86,77.46687775811498,24889.59168
1565827200,10021.13,10445,9470,10300.01,77.54406016708364,27939.84096
1565913600,10300.01,10539.9,9739.99,10352.78,77.67692285250683,19532.61039
1566000000,10352.78,10475.82,9978,10217.79,77.67692285250683,7308.0123
1566086400,10217.99,10513.45,10066.66,10315.48,77.67692285250683,6794.79887
1566172800,10315.48,10938.76,10265,10920,77.63355368375981,12220.40059
1566259200,10917.94,10953,10555.7,10769.09,77.5507421358618,8820.95057
1566345600,10768.49,10800,9841.59,10130,77.46288685307229,17445.30157
1566432000,10133.34,10237.53,9759,10107.15,77.52027685227853,10912.35285
1566518400,10105.61,10478,10035.84,10410.85,78.0174500858345,9413.54658
1566604800,10413.45,10429,9886.26,10147.96,78.0174500858345,7987.2225
1566691200,10148,10374.85,9899.95,10138.72,78.0174500858345,7288.07883
1566777600,10142,10680,10140.9,10361.65,78.19526880253453,14125.39542
1566864000,10361.65,10379.87,10019.56,10171.85,78.21149615889571,7514.30186
1566950400,10171.95,10277,9522.93,9714.31,78.13890938644101,17637.0833
1567036800,9714.01,9717.03,9321.73,9495,78.20791364194491,14421.71171
1567123200,9494.8,9699,9337.97,9582.42,78.3315680436042,8734.16519
1567209600,9582.42,9707.48,9436.2,9600.86,78.3315680436042,4057.21637
1567296000,9600.86,9840,9539.58,9766.52,78.3315680436042,4200.86499
1567382400,9766.62,10486.77,9756.54,10381.26,78.17780290522484,11794.07474
1567468800,10381.26,10790,10280,10628.48,78.28775843428022,15518.03507
1567555200,10628.48,10833.14,10380,10581.84,78.17646456498288,12180.83979
1567641600,10581.84,10666.43,10452.15,10574.73,78.14514705109623,7432.49315
1567728000,10574.28,10939.34,10182,10308.92,77.97791026523842,15732.61922
1567814400,10308.9,10580,10304.52,10484.37,77.97791026523842,4381.37519
1567900800,10484.37,10595,10231.13,10398.97,77.97791026523842,4915.58032
1567987200,10401.13,10541.75,10059.99,10310,77.9872453674524,9745.08707
1568073600,10310.01,10389.26,9916,10093.01,78.11601660194592,8098.58995
1568160000,10093,10297.12,9851.97,10160.2,78.24662680550162,8374.05434
1568246400,10158.81,10460,10040,10423.72,78.67383638468033,7625.26399
1568332800,10423.85,10452.5,10157,10365.93,78.68150774829738,6909.04914
1568419200,10365.94,10439,10223.36,10360.25,78.68150774829738,4470.33
1568505600,10360.01,10380,10263.39,10304.46,78.68150774829738,2745.27964
1568592000,10303.66,10379.98,10068.42,10262.54,78.75317989874915,7785.74159
1568678400,10262.54,10276.18,10135.44,10185.39,78.67215896168813,5716.19104
1568764800,10185.42,10258,10074.08,10155.26,78.63948010395318,5627.59566
1568851200,10156.22,10379.15,9585.86,10275.01,78.6485508491448,15625.03864
1568937600,10275.01,10309.84,10056.3,10168.85,78.68851376194164,6183.9324
1569024000,10168.85,10170.15,9917.34,9973.99,78.68851376194164,5043.09398
1569110400,9973.99,10097,9848.37,10026.8,79.35365548811006,5276.96678
1569196800,10026.79,10051.15,9609.37,9693.74,79.22912570423564,11355.90322
1569283200,9693.74,9777.16,8159.35,8530.01,79.17859609454253,38736.24053
1569369600,8530.01,8743.86,8222.01,8438.35,79.15503856810314,23524.447
1569456000,8438.35,8464.08,7712.45,8060,79.2115520143105,27664.80382
1569542400,8060,8290,7861.02,8193.99,78.9256839836126,15914.72654
1569628800,8193.99,8343,8015.25,8217.47,78.9256839836126,9039.56652
1569715200,8217.47,8246.87,7902.96,8052.4,78.9256839836126,7142.38364
1569801600,8054.09,8393.23,7701,8304.96,78.93445147167866,15142.63378
1569888000,8304.95,8535,8200,8321.52,78.83772801067148,12266.37228
1569974400,8321.87,8391,8168.85,8381.72,79.07420813213879,7040.89123
1570060800,8381.72,8419.95,8059.22,8240.41,79.0808075877763,7778.13278
1570147200,8241.27,8241.35,8002.21,8156.67,79.14036493274797,7715.29458
1570233600,8156.68,8200,8020.2,8147.63,79.14036493274797,3826.843
1570320000,8147.63,8176.18,7780.85,7859.79,79.14036493274797,8697.95405
1570406400,7859.79,8310.57,7762.35,8209,79.13986445555123,10012.02172
1570492800,8208.99,8342.97,8107.26,8180,79.00502358349698,5857.5545
1570579200,8180,8712.45,8121,8590,79.05746839704315,14459.79208
1570665600,8590.01,8660,8452.5,8587.5,79.24127180051848,7946.65572
1570752000,8587.49,8826,8226,8267.33,79.08789559584906,12446.85928
1570838400,8263.02,8425,8261.46,8309.03,79.08789559584906,3046.41896
1570924800,8309.03,8469.02,8146.47,8282.97,79.08789559584906,5858.05417
1571011200,8282.96,8409,8215.66,8355,79.05017381780577,4462.51877
1571097600,8355,8420,8085.65,8162.44,78.90018504355102,8558.58254
1571184000,8162.44,8171.59,7908.86,7993.54,78.9515379072298,8490.00977
1571270400,7995.81,8124.42,7937.01,8076.2,78.86916340250016,4909.28487
1571356800,8076.94,8117.77,7814.08,7954.16,78.77175322173967,7071.37822
1571443200,7954.15,8099.98,7873.46,7965.28,78.77175322173967,4839.5037
1571529600,7965.27,8309,7875.01,8236.12,78.77175322173967,6162.06248
1571616000,8235.94,8349.84,8156,8209.92,78.69108673044373,6137.14764
1571702400,8209.92,8317.14,7998.9,8024.72,78.74745477962023,6015.88191
1571788800,8024,8049,7296.44,7474.85,78.73275375437302,19159.9448
1571875200,7475.54,7509.99,7359.48,7430.87,78.75461557279134,7972.65537
1571961600,7430.87,8800.1,7389.91,8668,78.67571957133443,27140.22339
1572048000,8668,10540.49,8645.01,9259.78,78.67571957133443,53383.41642
1572134400,9259.98,9826.72,9102.33,9548.84,78.67571957133443,19636.44344
1572220800,9555.89,9939.69,9180.59,9226.5,78.39663722399429,16736.98706
1572307200,9225.06,9575,9068.19,9430.8,78.40345563910415,12640.21198
1572393600,9431.36,9431.36,8991.33,9164.44,78.4299922618033,9862.69137
1572480000,9164.45,9433,8950,9159.48,78.41309736270874,8326.97552
1572566400,9159.96,9299.99,9057.27,9253.12,78.32061039581372,7774.28595
1572652800,9253.09,9393,9210,9308.52,78.32061039581372,4559.28
1572739200,9308.52,9380,9068.3,9206.52,78.32061039581372,4294.51485
1572825600,9206.52,9600,9127,9412.53,78.35175252412864,8361.97344
1572912000,9412.63,9474.89,9169.84,9322.09,78.28246138085633,7581.23123
1572998400,9322.09,9450,9253.66,9341.27,78.3207398413536,6829.70067
1573084800,9341.27,9375.16,9075,9198.84,78.22140474841345,5989.37536
1573171200,9198.85,9246,8660,8763.01,78.17789523333147,12876.56987
1573257600,8763.01,8873.48,8712.52,8807.89,78.17789523333147,4175.02368
1573344000,8807.89,9150,8731.43,9032.23,78.17789523333147,6070.48229
1573430400,9032.23,9067.34,8590,8721.54,78.05295654576827,7049.94294
1573516800,8721.53,8870,8556.56,8810,78.10348636911488,6272.87696
1573603200,8811,8838.8,8705,8758.34,78.06137349155267,4486.29334
1573689600,8758.34,8784.61,8558.01,8630,77.98523436605937,5607.49346
1573776000,8630.01,8773.22,8361,8457.48,78.110767535645,10940.92978
1573862400,8457.48,8531.03,8423,8481,78.110767535645,2712.3541
1573948800,8481,8637.01,8371.02,8500.01,78.110767535645,3754.25927
1574035200,8501,8501.01,8015,8168.84,77.75455380526599,9864.13897
1574121600,8168.84,8197.82,7980.07,8123.36,77.74383813870341,7361.0099
1574208000,8123.36,8222.41,8030.05,8082.96,77.64820315628202,5296.46981
1574294400,8082.97,8114.97,7374.5,7616.46,77.65517146876113,16947.03292
1574380800,7616.48,7720,6775.47,7283.03,77.5382101642628,33676.57846
1574467200,7283.19,7361.41,7102.21,7329.29,78.0337251617685,7728.4385
1574553600,7329.29,7344,6865,6908.64,78.0337251617685,10695.02236
1574640000,6908.64,7379.99,6526,7127.01,77.91835379200367,27124.49697
1574726400,7127.01,7340.59,7021.84,7162.67,77.9631914350556,11857.50958
1574812800,7162.67,7678.76,6850,7523.72,78.23028293913184,19213.99795
1574899200,7524.73,7660.82,7370.62,7432.41,78.20227685910781,8646.65142
1574985600,7432.41,7870.1,7411,7760,78.35146493729002,10862.803
1575072000,7759.99,7820,7453,7555.92,78.35146493729002,6130.43999
1575158400,7555.92,7555.92,7237.16,7404.27,78.35146493729002,8692.60216
1575244800,7405.33,7430,7157.33,7305.01,78.32650756977571,7029.97078
1575331200,7305.01,7412.85,7237.26,7302.94,78.35713077028171,6169.05409
1575417600,7302.94,7775,7080,7198.99,78.25414015815825,16490.17992
1575504000,7199,7489.87,7152.78,7393.54,78.47769881502107,9248.39097
1575590400,7393.55,7609.5,7305.75,7540.08,78.55329819860971,9346.35434
1575676800,7541.76,7643,7487,7502.19,78.55329819860971,4876.35306
1575763200,7502.2,7580.84,7387.5,7520,78.55329819860971,4243.5427
1575849600,7520,7659.38,7262.87,7337.51,78.45872031926402,10252.90755
1575936000,7337.51,7398,7156.03,7219.37,78.46667069630539,7187.12001
1576022400,7219.37,7263.31,7124.45,7201.23,78.37755695796059,5951.57382
1576108800,7201.24,7298.5,7075.01,7185.91,78.37364334416066,8578.0866
1576195200,7185.91,7299.21,7183.29,7249.9,78.40224545840928,6119.06808
1576281600,7249.9,7264.33,7008.03,7062.91,78.40224545840928,4334.05486
1576368000,7062.92,7220.01,7006.01,7111,78.40224545840928,4905.20887
1576454400,7111,7137,6803.24,6877.03,78.26537985611075,13170.15135
1576540800,6877.04,6933.21,6556,6616.62,78.35879939616716,14047.42654
1576627200,6616.62,7448.24,6430,7285.53,78.08383556300254,23097.5572
1576713600,7288.05,7371.7,7044.45,7149.12,78.02309413513095,10503.12182
1576800000,7149.13,7220,7073.66,7190,78.07141429758575,6020.2411
1576886400,7190,7190,7099.57,7143.01,78.07141429758575,3423.27625
1576972800,7143.01,7521.55,7125,7513.06,78.07141429758575,10202.1902
1577059200,7514.74,7688.99,7259.19,7310.79,78.35455119245579,15139.35427
1577145600,7310.79,7426.15,7151.08,7255.01,78.39232894857372,7797.32798
1577232000,7255.01,7265.12,7115.5,7192.12,78.4673273670979,3299.67386
1577318400,7192.12,7432.1,7140,7194.13,78.54718152765044,7669.04728
1577404800,7194.13,7254,7053.32,7245.83,78.59696826205993,8492.99054
1577491200,7245.83,7346,7232.55,7302.67,78.59696826205993,4621.77575
1577577600,7302.67,7531,7278.07,7384.89,78.59696826205993,6557.32656
1577664000,7384.57,7386.28,7200,7218,78.50947277080098,7347.23521
1577750400,7218.01,7298.67,7111,7165.72,78.47750485474495,6755.98321
1577836800,7165.72,7238.14,7136.05,7174.33,78.51663427609914,3350.6445
1577923200,7174.33,7186.18,6903,6945.02,78.6850349668637,8010.94167
1578009600,6945.02,7401.2,6854.67,7334.45,78.881759527568,14056.40678
1578096000,7334.45,7398,7263.32,7348.63,78.881759527568,4742.48064
1578182400,7348.63,7488.87,7312.22,7355.4,78.881759527568,5942.02944
1578268800,7355.4,7805,7343.17,7764.63,78.93003703893528,11770.47974
1578355200,7764.63,8216,7723,8158.52,78.8449594834332,19857.55268
1578441600,8160.01,8469.39,7845,8045.51,78.8757141763918,23927.80065
1578528000,8047.75,8048.67,7744.48,7813.78,79.08989563081718,9477.71927
1578614400,7813.78,8199.77,7671,8198.09,79.23549424072822,13420.63285
1578700800,8198.09,8290,8000.01,8020,79.23549424072822,7557.38316
1578787200,8017.47,8185,7963.25,8180.81,79.23549424072822,3920.75446
1578873600,8180.81,8195.81,8041.95,8104.5,79.18536111667485,6678.04289
1578960000,8105.6,8893.69,8105.23,8815.69,79.15855637276984,27075.82261
1579046400,8812.58,8900,8550,8808.81,79.20879520443378,14977.63415
1579132800,8808.81,8850,8580,8714.76,79.11663060202055,9265.77873
1579219200,8714.77,9013,8665.67,8899.42,79.11423943941082,15447.37951
1579305600,8899.42,8980,8800.1,8909.32,79.11423943941082,5600.2326
1579392000,8908.95,9194.99,8465,8697.53,79.11423943941082,15218.52907
1579478400,8697.53,8734.84,8504.06,8628.89,79.14788761218131,5605.81999
1579564800,8628.89,8774.31,8465,8722.03,79.15845095782993,7520.66549
1579651200,8722.03,8791.76,8565,8660.38,79.2752329013006,5481.67186
1579737600,8660.38,8665,8278,8385.22,79.52844901370199,12206.25942
1579824000,8385.21,8509.99,8216.71,8427.26,79.59073409494017,8635.13451
1579910400,8427.58,8437.76,8252.73,8326.81,79.59073409494017,3783.22269
1579996800,8326.8,8595,8278.68,8595,79.59073409494017,5497.33728
1580083200,8595,8985,8556.6,8895.96,79.49424248907329,9548.62076
1580169600,8895.95,9418.91,8880.87,9394.5,79.47178075674107,17578.55425
1580256000,9391.14,9439.83,9224.75,9288.44,79.49078304529975,12233.065
1580342400,9287.9,9574.68,9171.11,9503.08,79.52780376150847,12948.41115
1580428800,9502.71,9522.5,9195.49,9334.98,79.36378776093518,9719.07563
1580515200,9334.98,9458.08,9285.01,9380.18,79.36378776093518,4387.43427
1580601600,9380.18,9480,9140,9323.5,79.36378776093518,7307.93725
1580688000,9325.01,9619.95,9220,9280.49,79.34886153803218,11910.30024
1580774400,9280.49,9350,9078.05,9164.33,79.31831706706356,8190.90076
1580860800,9164.33,9769.7,9150,9613.82,79.26334811236542,13265.27496
1580947200,9613.91,9857,9521.47,9763.01,79.3262922919486,12672.1619
1581033600,9763.01,9885,9713.99,9808.05,79.4214607806324,8516.67938
1581120000,9807.92,9955,9653.47,9905.64,79.4214607806324,8100.98545
1581206400,9905.64,10178.91,9888.76,10168.35,79.4214607806324,9649.76377
1581292800,10168.36,10199,9736,9851.78,79.3704096704202,13249.6016
1581379200,9851.78,10400,9706,10270.01,79.38926005848299,16722.08018
1581465600,10270.01,10483.86,10250,10351.13,79.32029306895117,13740.99926
1581552000,10351.13,10522.51,10083.1,10236.49,79.30084728285115,17101.29968
1581638400,10236.49,10395.66,10102.5,10371.33,79.18124761091183,8026.51046
1581724800,10371.33,10400,9750,9911.22,79.18124761091183,12323.30307
1581811200,9911.22,10048.34,9612.12,9921,79.18124761091183,9430.34319
1581897600,9920.52,9969.38,9467,9700,79.1891637864333,10144.64242
1581984000,9700,10298.25,9610.27,10188.04,79.17744185245316,11606.57571
1582070400,10188.04,10315,9280.98,9600.08,79.12363729778014,16637.06446
1582156800,9593.48,9698.1,9393.39,9610.05,79.1231172561265,12382.02439
1582243200,9610.05,9769.66,9566.98,9695.66,79.1433841106144,7073.38062
1582329600,9695.66,9722.97,9575.01,9668.23,79.68191985995858,3301.25802
1582416000,9668.23,10025.66,9667.13,9965.01,79.68191985995858,5631.95146
1582502400,9965,10030,9474.74,9660,79.77848635501479,11274.8465
1582588800,9660,9681.56,9230,9305,79.74913718023218,9370.82104
1582675200,9304.99,9375.36,8602,8778.3,79.80114964535503,21610.47728
1582761600,8778.3,8972.92,8520,8812.49,79.893119768894,14781.0347
1582848000,8814.9,8899.94,8428.8,8708.89,79.89459940190196,13643.30019
1582934400,8708.61,8799,8520.67,8525.07,79.89459940190196,5142.72267
1583020800,8523.33,8752.34,8400,8522.31,79.89459940190196,7353.15375
1583107200,8522.3,8973.45,8487.33,8915,79.8786994097566,10216.70685
1583193600,8919.21,8927.45,8635.31,8757.84,79.92081651471838,9152.72129
1583280000,8757.83,8847,8670.57,8760.66,80.0070844252857,5688.59949
1583366400,8759.99,9174.24,8759.99,9070.17,80.20860201576005,10073.3286
1583452800,9070.18,9182.08,9000.01,9158.51,80.2204761563789,6422.14322
1583539200,9158.51,9214.67,8850.47,8901.37,80.2204761563789,6478.26772
1583625600,8901.36,8901.37,8002.2,8037.76,80.2204761563789,16591.92844
1583712000,8037.73,8187.03,7630,7934.52,80.22796511109237,25563.62851
1583798400,7934.56,8158.25,7733.56,7894.68,80.18759010423801,17172.48576
1583884800,7894.68,7987.97,7583.27,7938.05,80.09007231936188,13647.87949
1583971200,7938.05,7969.45,4644,4857.1,80.08220555172778,113902.21767
1584057600,4857.1,5995,3858,5637.6,80.03491403920965,130316.66133
1584144000,5630.93,5669,5050,5165.25,80.03491403920965,32760.13734
1584230400,5161.16,5985,5085.91,5345.35,80.03491403920965,43763.77684
1584316800,5346.86,5350.3,4432.3,5037.61,80.02466380538232,80184.05147
1584403200,5039.95,5569.44,4935.6,5331.71,80.04928771086814,44347.16921
1584489600,5331.71,5452.82,5001,5413.64,80.12416770050292,37513.0496
1584576000,5413.88,6441.37,5261.69,6186.26,80.12130389887254,54666.68909
1584662400,6183.82,6990,5657,6206.1,80.2779148371243,53024.41545
1584748800,6210.47,6470,5851,6198.78,80.2779148371243,23514.98094
1584835200,6198.64,6420,5738,5818.25,80.2779148371243,28089.50147
1584921600,5815.24,6641.03,5678.2,6490.63,80.41331948210224,42437.98514
1585008000,6493.58,6866.1,6403.16,6766.64,81.24209198971367,40618.21316
1585094400,6766,6983.31,6470,6690.96,81.31011636949626,31266.38287
1585180800,6691.71,6795,6520.13,6758.18,81.14241454706199,17456.13147
1585267200,6760,6880,6260,6372.36,81.11537240953344,20458.27001
1585353600,6372.36,6372.36,6030,6251.82,81.11537240953344,20353.88909
1585440000,6251.45,6279.96,5870.46,5877.21,81.11537240953344,16111.25073
1585526400,5878.98,6631.23,5853,6406.4,81.11452099012057,23659.81678
1585612800,6406.4,6524.79,6333.91,6424.35,81.1551342051359,11939.0397
1585699200,6424.02,6744.99,6160,6666.11,81.05239217303921,17900.2654
1585785600,6666.11,7292.11,6570.92,6804.52,81.05410022807324,28761.02219
1585872000,6804.24,7050,6606.06,6741.99,81.1614181546958,14953.19743
1585958400,6741.99,7025.53,6658.16,6874.77,81.1614181546958,10217.69354
1586044800,6874.77,6925,6681,6778.25,81.1614181546958,8962.92484
1586131200,6778.64,7373.37,6773.28,7341.56,81.2170128740774,27992.02748
1586217600,7341.55,7466,7073,7200.01,81.24544021648096,22743.08039
1586304000,7200.01,7430,7154.22,7370.11,81.25892403429411,15429.13633
1586390400,7370.38,7377,7110,7293.24,81.27955049902462,12369.8572
1586476800,7293.23,7305.91,6750,6871.91,81.2784967131938,19671.20459
1586563200,6871.83,6955,6775,6889.65,81.2784967131938,8066.08984
1586649600,6889.78,7200,6787.44,6908.13,81.2784967131938,12734.00273
1586736000,6908.12,6908.13,6555,6861.21,81.23742374299312,22323.78115
1586822400,6860.51,6997.38,6771.41,6877.37,81.0566705525828,12868.62054
1586908800,6876.92,6940,6605.89,6624.12,81.11347431781878,14753.82802
1586995200,6623.62,7217.27,6456,7112.64,80.93919137030491,28117.57147
1587081600,7114.76,7156.66,7000,7037.46,80.89589359449334,13514.59082
1587168000,7036.45,7308,7021,7261.76,80.89589359449334,11510.53562
1587254400,7262.04,7275,7063.02,7130.71,80.89589359449334,8887.90304
1587340800,7130.7,7227.11,6748.72,6838.19,80.85492354235083,18396.61987
1587427200,6837.22,6959,6776,6853.68,80.85543184801884,14467.8568
1587513600,6853.67,7167.37,6826,7136.84,80.82378672168998,13141.15528
1587600000,7136.81,7775,7031.14,7488.83,80.83026843844438,22759.37919
1587686400,7491.5,7612.24,7390,7514.64,81.57822013139597,13764.58148
1587772800,7514.99,7720,7437.94,7547.61,81.57822013139597,7443.81054
1587859200,7547.61,7715,7490,7706.4,81.57822013139597,9292.65513
1587945600,7706.4,7810.99,7635.69,7789.77,81.12266960399765,15455.75061
1588032000,7789.77,7794.74,7672,7755.01,81.17362029360912,10984.78073
1588118400,7757.18,8988,7720,8793.75,81.19203170249763,48689.76446
1588204800,8794.99,9478.66,8407,8624.28,81.1116695989742,44844.03802
1588291200,8624.68,9075.98,8622.72,8829.42,80.89564889558497,21660.23418
1588377600,8829.42,9025,8762.01,8985.58,80.89564889558497,10539.27959
1588464000,8984.69,9203.52,8731.01,8909.95,80.89564889558497,17147.66806
1588550400,8907.85,8970,8533.98,8883.53,80.95290807765751,18380.64102
1588636800,8887.81,9126.27,8769.69,9028.79,81.07274122415278,16392.3138
1588723200,9028.78,9418,8922.13,9155.79,80.97552124629418,27650.893
1588809600,9155.79,10079,9028.89,10004.77,80.93171141187003,39447.58966
1588896000,10000.37,10049,9730,9810,80.89991978921825,26363.73142
1588982400,9810.01,9920.73,9521,9537.21,80.89991978921825,17931.18914
1589068800,9537.21,9559.98,8106.7,8729.86,80.89991978921825,50909.85883
1589155200,8729.86,9182.66,8185,8572.4,80.90128037038814,39999.39171
1589241600,8572.4,8982.9,8534.85,8821.42,80.75303827110397,20219.33065
1589328000,8821.41,9420.18,8803.97,9321.26,80.61230280994549,21357.64441
1589414400,9320.85,9943.93,9257.15,9795.34,80.33250742643482,28752.37466
1589500800,9795.34,9849,9120,9312.1,80.4747336591201,25180.99401
1589587200,9312.1,9594.99,9215.01,9383.16,80.4747336591201,10782.34207
1589673600,9380.01,9896,9325.81,9676.63,80.4747336591201,13540.67725
1589760000,9677.45,9957.25,9436.97,9728.52,80.4654930871402,17710.31395
1589846400,9728.52,9898,9463.22,9783.76,80.63826534888845,15229.65048
1589932800,9783.57,9836.99,9294.54,9509.41,80.53289939456899,16895.56357
1590019200,9509.4,9568,8800,9061.96,80.79376038742649,28081.24334
1590105600,9059.32,9267.34,8923.5,9168.84,80.98735216321116,13731.9333
1590192000,9168.84,9313.83,9090.11,9181.76,81.32796249851259,6878.86214
1590278400,9181.09,9306.23,8680.7,8715.73,81.32796249851259,13004.3601
1590364800,8715.69,8977,8632.93,8899.31,81.62857090773501,12328.25644
1590451200,8900,9016.99,8694.23,8844.42,81.80344335753796,11507.44544
1590537600,8844.41,9230,8811.46,9208.53,81.8714532857046,10936.69289
1590624000,9208.53,9625,9112,9580.19,82.0624516460606,14511.09092
1590710400,9580.01,9609.02,9330.01,9423.84,82.24642622924564,10415.44084
1590796800,9423.85,9764,9326.43,9700.33,82.24642622924564,10509.7126
1590883200,9700.32,9705.6,9369.58,9446.57,82.24642622924564,7944.73118
1590969600,9445.83,10428,9417.42,10208.96,82.52398904673714,21676.62263
1591056000,10208.96,10237.6,9270,9522.46,82.00150669034609,33220.60717
1591142400,9521.53,9695,9385.22,9668.07,81.91270136764456,11446.7364
1591228800,9668.06,9888,9450,9788.03,81.28055932646208,12441.28756
1591315200,9791.96,9855,9585.44,9613.21,80.94053465221388,12495.91227
1591401600,9613.42,9735.13,9526.03,9671.7,80.94053465221388,6501.33171
1591488000,9670.28,9822,9370,9750.12,80.94053465221388,11628.95962
1591574400,9750.12,9815,9632.79,9781.51,81.11036691237038,8533.85039
1591660800,9781.51,9886,9567.33,9779.41,80.54772751188446,10329.89137
1591747200,9779.7,10018.67,9690,9894.04,79.90631089718208,12965.4402
1591833600,9894.35,9973.25,9050,9268.16,79.02294286692832,26779.89398
1591920000,9268.16,9552.87,9227,9464.17,79.1756043719719,10992.53079
1592006400,9464.71,9494.45,9346,9475,79.1756043719719,4581.80627
1592092800,9475,9481,9240,9325,79.1756043719719,4829.81177
1592179200,9328.63,9499,8895.01,9432.53,79.08234018091656,18589.3001
1592265600,9432.57,9592.04,9381,9526.25,79.4721346867616,10345.30966
1592352000,9526.25,9558.48,9227.03,9457.51,79.48341032112404,8937.94042
1592438400,9457.51,9482.66,9267.18,9376.14,80.17958195774172,6300.60167
1592524800,9376.14,9430,9229,9301.91,80.44884719908086,7871.97815
1592611200,9300.42,9391.71,9161,9355.74,80.44884719908086,6900.62352
1592697600,9355.74,9419.35,9273,9286.14,80.44884719908086,3088.68281
1592784000,9286.14,9792,9267.58,9690.74,80.21401367807468,11775.75302
1592870400,9690.67,9724.53,9572.22,9623.56,82.34802124627919,7946.99786
1592956800,9623.56,9663.38,9195,9285.91,82.08893135065198,13410.77305
1593043200,9285.94,9335,8979.07,9243.51,81.99182386936245,13529.07074
1593129600,9242.98,9291.73,9027.62,9155.42,81.76380501858885,10702.38759
1593216000,9155.42,9188.14,8815.01,9002.46,81.76380501858885,8507.28276
1593302400,9002.38,9189,8931.77,9113.24,81.76380501858885,5537.77192
1593388800,9113.23,9236.75,9014,9184.45,81.73241308835313,8658.44113
1593475200,9188.79,9201,9059.6,9136.2,82.19455536869708,6820.88175
1593561600,9135.91,9297.2,9088,9239.97,82.11748637807317,7550.17428
1593648000,9239.41,9265,8938,9091.53,82.4137331136519,10774.20016
1593734400,9091.98,9126.12,9036.74,9063.87,82.48987499434041,7738.48416
1593820800,9059.73,9195.84,9039.84,9138.51,82.48987499434041,5300.80245
1593907200,9138.51,9145,8905.84,9074.39,82.48987499434041,4601.34085
1593993600,9074.37,9375.9,9061.59,9343.31,82.42054006243985,9959.29638
1594080000,9343.31,9379.34,9201.57,9253.94,82.66846466733584,6326.85311
1594166400,9253.94,9475,9232.2,9435.28,82.30473132146459,10135.32991
1594252800,9435.28,9446.62,9154.79,9236.95,82.14636163399733,8450.14491
1594339200,9236.95,9322.23,9118,9291.05,82.28459897509637,6892.48486
1594425600,9291.04,9303.04,9182.35,9235,82.28459897509637,3369.2317
1594512000,9235,9347.53,9159.33,9303.37,82.28459897509637,5419.22796
1594598400,9303.38,9339.61,9193.52,9236.92,82.18262940020925,8698.45054
1594684800,9236.91,9280,9100,9256.94,81.97425085141528,7497.57779
1594771200,9256.94,9273.98,9154.01,9190.16,81.97498131354658,7196.34305
1594857600,9190.8,9216.02,9005,9130.11,82.02049835406541,8765.71328
